Cod_ID,NOME_UDH,CODMUN6,NOME_MUN,CODUF,NOME_UF,CODRM,NOME_RM,ANO,ESPVIDA,FECTOT,MORT1,MORT5,SOBRE40,SOBRE60,RAZDEP,T_ENV,E_ANOSESTUDO,T_ANALF11A14,T_ANALF15A17,T_ANALF15M,T_ANALF18A24,T_ANALF18M,T_ANALF25A29,T_ANALF25M,T_ATRASO_2_BASICO,T_ATRASO_2_FUND,T_FBBAS,T_FBFUND,T_FBMED,T_FBSUPER,T_FLBAS,T_FLFUND,T_FLMED,T_FLSUPER,T_FREQ0A5,T_FREQ15A17,T_FREQ18A24,T_FREQ25A29,T_FREQ5A6,T_FREQ6A14,T_FREQ6A17,T_FREQFUND1517,T_FREQFUND1824,T_FREQMED1824,T_FUND11A13,T_FUND15A17,T_FUND18A24,T_FUND18M,T_FUND25M,T_MED18A20,T_MED18A24,T_MED18M,T_MED25M,T_SUPER25M,CORTE1,CORTE2,CORTE3,CORTE4,CORTE9,GINI,PIND,PINDCRI,PMPOB,PMPOBCRI,PPOB,PPOBCRI,PREN10RICOS,PREN20,PREN20RICOS,PREN40,PREN60,PREN80,PRENTRAB,R1040,R2040,RDPC,RDPC1,RDPC10,RDPC2,RDPC3,RDPC4,RDPC5,RDPCT,RIND,RMPOB,RPOB,THEIL,P_AGRO,P_COM,P_CONSTR,P_EXTR,P_SERV,P_SIUP,P_TRANSF,CPR,EMP,P_FORMAL,TRABCC,TRABPUB,TRABSC,P_FUND,P_MED,P_SUPER,REN0,REN1,REN2,REN3,REN5,RENOCUP,THEILtrab,T_ATIV,T_ATIV1014,T_ATIV1517,T_ATIV1824,T_ATIV18M,T_ATIV2529,T_DES,T_DES1014,T_DES1517,T_DES1824,T_DES18M,T_DES2529,T_AGUA,T_BANAGUA,T_DENS,T_LIXO,T_LUZ,AGUA_ESGOTO,PAREDE,T_CRIFUNDIN_TODOS,T_FORA0A5,T_FORA6A14,T_FUNDIN_TODOS,T_FUNDIN_TODOS_MMEIO,T_FUNDIN18MINF,T_M10A17CF,T_MULCHEFEFIF014,T_NESTUDA_NTRAB_MMEIO,T_OCUPDESLOC_1,T_RMAXIDOSO,T_SLUZ,T_VULNERA_NESTUDA_NTRAB_MMEIO,T_VULNERA_MULCHEFE,T_VULNERA_RMAXIDOSO,T_VULNERA_OCUPDESLOC_13,HOMEM0A4,HOMEM10A14,HOMEM15A19,HOMEM20A24,HOMEM25A29,HOMEM30A34,HOMEM35A39,HOMEM40A44,HOMEM45A49,HOMEM50A54,HOMEM55A59,HOMEM5A9,HOMEM60A64,HOMEM65A69,HOMEM70A74,HOMEM75A79,HOMENS80,HOMEMTOT,MULH0A4,MULH10A14,MULH15A19,MULH20A24,MULH25A29,MULH30A34,MULH35A39,MULH40A44,MULH45A49,MULH50A54,MULH55A59,MULH5A9,MULH60A64,MULH65A69,MULH70A74,MULH75A79,MULHER80,MULHERTOT,PEA,PEA1014,PEA1517,PEA18M,PESO1,PESO1114,PESO1113,PESO1214,PESO13,PESO15,PESO1517,PESO1524,PESO1618,PESO18,PESO1820,PESO1824,PESO1921,PESO25,PESO4,PESO5,PESO6,PESO610,PESO617,PESO65,PESOM1014,PESOM1517,PESOM15M,PESOM25M,PESORUR,PESOTOT,PESOURB,PIA,PIA1014,PIA1517,PIA18M,POP,T_FBFUND_tudo,T_FBMED_tudo,T_FBBAS_tudo,T_FLFUND_tudo,T_FLMED_tudo,T_FLBAS_tudo,T_FUND11A13_tudo,I_ESCOLARIDADE,I_FREQ_PROP,IDHM,IDHM_E,IDHM_L,IDHM_R,CODDIST,DISTRITO,REGIAO8,SUBPREF
1355030804052,Cocaia : Escola Estadual Gerson de Moura / Escola Estadual Presidente Tancredo de Almeida Neves / Escola Estadual Roberto Mange,355030,São Paulo (SP),35,SP,63500,RM São Paulo (SP),2000,69.18,2.39,25.30,29.36,89.69,74.36,50.27,2.19,8.88,1.81,1.54,7.87,2.41,8.50,3.44,10.55,20.37,14.32,97.32,108.86,65.38,2.97,83.96,90.15,36.83,2.00,18.80,77.83,20.94,7.41,61.21,92.45,88.57,29.44,4.88,8.81,75.02,50.02,62.56,41.83,34.99,30.95,28.85,18.19,14.68,1.83,170.81,265.74,390.42,605.15,845.91,0.42,4.38,7.25,15.57,22.14,36.28,46.60,31.30,4.91,47.23,15.10,30.22,52.77,79.68,8.29,6.26,434.72,106.71,1360.71,221.47,328.78,489.93,1026.69,438.20,46.53,92.89,153.95,0.30,0.32,16.17,8.84,0.00,57.41,0.32,15.26,14.89,0.28,63.58,58.03,2.20,24.24,46.75,22.45,1.82,0.37,16.63,67.29,84.28,96.80,1010.72,0.19,,6.37,49.46,80.73,75.77,80.06,,82.55,68.11,35.11,27.74,20.75,95.02,94.28,54.22,99.28,99.51,1.31,,35.93,81.20,7.55,29.08,13.54,41.38,3.16,71.11,13.08,,1.42,0.49,42.21,41.15,49.77,,1671,1460,1551,1574,1493,1304,1058,770,718,508,289,1451,194,112,85,35,32,14300,1659,1439,1631,1667,1574,1313,1021,980,750,521,308,1448,214,160,94,66,59,14898,,185,902,13827,695,2326,1725,1759,2018,20073,1824,6422,1909,18249,2002,4598,1960,13651,617,618,641,2853,7003,640,1439,940,10353,7056,3670,29198,25529,22972,2899,1824,18249,29109,116.03,84.99,107.79,92.90,44.98,88.99,87.25,0.418,0.543,0.617,0.498,0.736,0.642,30,Grajaú,Sul 2,Capela do Socorro
1355030804053,Bororé : Parque Manaca,355030,São Paulo (SP),35,SP,63500,RM São Paulo (SP),2000,71.79,1.93,20.00,23.27,91.70,78.64,42.38,2.95,10.31,1.38,1.39,6.30,1.14,6.79,2.05,8.61,13.76,8.47,103.13,109.55,88.34,10.44,86.77,92.29,49.22,6.31,19.43,80.86,26.15,9.41,59.53,96.08,91.47,23.94,3.59,12.76,79.49,60.19,70.47,47.16,39.37,37.18,41.51,26.51,21.50,3.15,234.25,380.66,537.80,839.40,1171.25,0.44,1.72,2.90,6.93,9.71,23.03,31.13,34.20,5.03,49.48,14.68,29.31,50.52,82.67,9.32,6.74,628.92,158.15,2150.70,303.33,460.32,666.88,1555.92,628.92,55.37,93.17,169.26,0.34,0.27,15.36,8.60,0.00,60.35,0.42,13.78,19.94,1.01,62.55,54.18,2.80,21.43,55.02,33.77,4.19,0.65,14.34,57.43,73.41,90.75,1378.81,0.32,,6.15,41.62,80.07,70.69,82.29,,74.31,63.96,33.09,21.35,19.86,99.95,98.58,49.82,99.78,100.00,0.00,,29.60,80.57,3.92,23.20,8.63,40.27,3.20,66.64,9.12,,0.82,0.00,41.65,33.48,46.23,,2037,2027,2437,2470,2115,1797,1473,1407,1222,1025,660,1891,407,240,170,73,63,21511,2031,2088,2669,2646,2271,1996,1725,1598,1385,1032,633,1933,482,317,221,129,109,23265,,253,1231,21073,841,3301,2430,2536,2476,32770,2958,10221,3072,29811,3282,7262,3182,22549,751,845,765,3793,10052,1322,2088,1533,17213,11898,0,44776,44776,36885,4115,2958,29811,44708,116.61,101.06,111.90,95.83,53.39,91.32,90.50,0.472,0.591,0.669,0.548,0.780,0.701,30,Grajaú,Sul 2,Capela do Socorro
1355030804054,Grajaú : Escola Estadual Professor Jacob Thomaz Itapura de Miranda,355030,São Paulo (SP),35,SP,63500,RM São Paulo (SP),2000,69.36,2.31,24.90,28.90,89.84,74.67,47.50,2.58,9.79,2.06,1.31,7.62,2.10,8.21,2.99,10.19,17.43,12.06,90.37,99.72,65.69,4.60,74.04,78.25,32.84,2.67,14.83,79.72,23.85,10.10,46.64,92.13,88.72,29.09,4.27,9.97,64.54,52.32,62.84,38.69,30.91,24.75,32.58,19.12,14.78,1.07,195.21,292.81,432.25,627.92,878.44,0.39,2.90,4.39,9.48,15.00,31.77,42.67,28.22,5.78,44.36,16.55,32.49,55.64,82.70,6.82,5.36,453.53,130.96,1280.01,244.23,361.52,524.94,1006.01,453.53,49.30,87.90,164.50,0.27,0.77,14.61,10.45,0.04,56.12,0.10,16.73,18.24,0.51,62.52,55.32,2.27,23.24,44.31,23.82,1.55,0.50,15.79,64.91,81.48,96.74,1053.42,0.19,,5.35,43.92,77.99,72.72,79.90,,92.36,73.71,39.09,24.75,20.56,99.69,98.01,55.16,98.85,99.75,0.23,,39.00,85.17,7.87,32.13,13.01,45.01,2.20,70.04,12.92,,1.03,0.25,42.23,37.41,48.01,,1824,1657,1800,1821,1691,1514,1308,975,828,678,431,1660,271,173,105,49,43,16825,1795,1613,1870,1990,1793,1591,1330,1087,863,669,455,1616,302,213,136,86,81,17491,,175,913,16051,734,2629,2000,2028,2139,24151,2079,7481,2214,22072,2400,5402,2360,16670,746,732,656,3185,7893,886,1613,1069,12466,8606,0,34316,34316,27421,3270,2079,22072,34055,122.51,91.36,113.96,92.16,46.49,89.27,75.03,0.387,0.471,0.596,0.441,0.739,0.649,30,Grajaú,Sul 2,Capela do Socorro
1355030804055,Grajaú : Escola Municipal de Ensino Fundamental Professora Eliza Rachel Souza / Escola Municipal de Educação Infantil Maria Eugenia Facury,355030,São Paulo (SP),35,SP,63500,RM São Paulo (SP),2000,68.58,2.56,26.60,30.88,89.20,73.35,52.37,1.82,8.91,2.12,1.80,8.04,2.21,8.72,4.05,10.79,24.55,16.13,98.76,112.96,58.87,3.40,85.65,90.02,28.81,1.28,11.41,81.36,24.85,7.79,59.75,93.45,90.28,43.60,6.26,11.30,62.86,40.49,59.64,36.11,28.77,24.02,27.88,17.17,13.83,1.47,171.78,260.28,390.42,585.63,748.30,0.38,3.48,5.37,13.61,19.83,38.40,50.25,27.40,5.67,43.74,16.67,32.81,56.26,81.25,6.58,5.25,400.40,113.57,1097.19,220.15,323.15,469.50,875.62,402.13,42.98,93.77,162.93,0.25,0.74,14.00,12.86,0.03,54.32,0.78,15.78,18.60,0.20,60.68,56.39,1.25,23.15,38.47,21.30,2.06,0.56,19.14,69.79,84.25,96.99,980.15,0.17,,8.12,55.91,79.12,74.04,81.40,,82.95,68.73,37.63,26.75,27.34,99.48,92.01,61.59,99.71,99.92,0.43,,41.46,88.59,6.55,35.86,17.71,44.68,2.65,76.36,10.72,,0.88,0.08,33.33,43.23,31.58,,2339,2152,2162,1928,1781,1674,1575,1270,935,601,405,2078,242,137,93,37,45,19452,2139,2063,2218,2098,1907,1880,1679,1298,958,600,403,2071,276,168,107,72,58,19993,,342,1474,17745,870,3363,2553,2523,2711,26604,2636,8405,2640,23967,2638,5769,2519,18198,897,908,868,4093,10092,717,2063,1305,13720,9405,5106,39446,34339,30819,4215,2636,23967,38798,121.01,71.93,108.13,93.40,35.11,90.49,76.76,0.361,0.468,0.581,0.429,0.726,0.629,30,Grajaú,Sul 2,Capela do Socorro
1355030804056,Jardim Presidente: EE Prof Alberto Salotti / Av Senador Teotônio Vilela,355030,São Paulo (SP),35,SP,63500,RM São Paulo (SP),2000,70.86,2.09,21.80,25.34,91.01,77.14,44.64,4.21,10.46,2.17,0.69,6.12,1.17,6.59,2.23,8.08,12.23,7.63,109.64,112.93,101.20,6.82,92.63,95.43,55.24,3.37,22.22,87.27,23.68,12.25,83.10,98.33,95.23,28.45,3.19,12.19,82.17,60.30,72.12,46.77,39.19,43.37,41.76,23.59,18.15,2.31,211.48,325.35,463.62,683.23,932.12,0.40,1.37,1.68,8.39,13.70,27.32,38.40,30.07,5.53,45.87,16.18,31.67,54.13,78.24,7.43,5.67,507.38,140.32,1525.48,270.09,392.92,570.02,1163.55,507.38,47.81,95.05,164.68,0.28,0.08,13.19,7.47,0.00,43.00,0.85,34.24,14.81,0.36,66.92,59.84,3.27,20.07,55.13,30.16,3.11,1.87,19.68,60.17,77.85,94.45,1128.58,0.24,,5.15,41.09,76.79,66.52,79.60,,52.57,57.98,33.34,20.78,22.94,99.83,98.88,49.29,99.78,99.99,0.00,,29.47,77.78,1.67,24.15,9.22,39.09,1.57,71.76,7.80,,1.63,0.01,31.02,4.87,66.60,,398,419,440,420,408,385,330,268,236,184,144,401,122,81,52,25,13,4326,403,420,502,476,457,411,375,298,267,233,147,359,123,81,59,45,23,4680,,43,218,4042,175,705,515,525,472,6606,530,1838,590,6076,614,1308,562,4768,154,161,162,732,1968,379,420,282,3498,2520,0,9006,9006,7445,839,530,6076,8975,121.82,114.47,119.76,98.40,57.22,95.49,92.67,0.468,0.672,0.672,0.596,0.764,0.667,23,Cidade Dutra,Sul 2,Capela do Socorro
1355030804057,Jardim Presidente : Escola Municipal de Ensino Fundamental Florestan Fernandes,355030,São Paulo (SP),35,SP,63500,RM São Paulo (SP),2000,69.96,2.13,23.60,27.45,90.31,75.66,46.67,3.59,10.11,1.41,1.17,6.55,1.62,7.09,2.35,8.66,14.68,8.42,103.01,108.69,86.40,5.91,87.82,91.47,42.18,3.28,23.30,83.47,20.98,10.11,75.01,95.63,92.53,32.16,3.22,12.33,75.25,53.99,71.05,43.33,35.33,26.98,37.06,21.09,16.48,2.08,195.21,292.81,455.49,683.72,976.05,0.41,2.27,3.94,10.13,15.19,31.78,42.34,30.48,5.24,47.02,15.24,30.46,52.98,85.57,8.00,6.17,488.55,128.02,1489.30,244.18,371.76,550.16,1148.64,488.85,51.09,91.03,162.61,0.30,0.94,14.15,8.16,0.00,53.53,0.62,20.90,18.99,1.58,61.52,50.86,4.52,23.52,51.80,28.80,2.72,0.57,18.49,67.40,79.79,94.27,1095.30,0.25,,3.59,51.39,83.28,72.86,75.21,,64.12,56.55,26.56,19.38,15.79,99.93,95.31,54.36,99.32,100.00,2.87,,33.81,76.70,4.37,27.96,12.93,41.70,2.44,71.16,9.98,,0.95,0.00,33.47,38.18,31.55,,1302,1306,1386,1301,1173,1039,971,860,662,507,372,1196,294,180,113,49,46,12757,1232,1300,1491,1414,1320,1194,1050,927,763,582,395,1132,337,233,165,88,76,13701,,94,891,12573,481,2083,1546,1552,1552,18990,1734,5592,1736,17256,1676,3858,1649,13398,501,516,465,2335,6152,951,1300,903,10037,7132,225,26458,26233,21596,2606,1734,17256,26403,116.93,98.50,112.23,95.95,47.54,92.92,87.72,0.433,0.578,0.638,0.525,0.749,0.661,23,Cidade Dutra,Sul 2,Capela do Socorro
1355030804058,Bororé,355030,São Paulo (SP),35,SP,63500,RM São Paulo (SP),2000,67.79,2.69,28.40,32.97,88.53,72.01,56.60,1.82,8.55,2.70,2.82,10.90,3.67,11.81,6.12,14.50,20.66,12.88,77.98,88.78,46.01,2.67,66.81,69.92,24.22,1.61,13.29,73.99,23.11,5.70,41.18,83.60,81.18,33.19,5.28,8.13,59.04,39.29,56.04,31.48,23.51,21.48,24.77,13.65,10.04,1.02,146.41,227.74,325.35,520.56,735.29,0.43,5.50,7.69,17.90,22.39,47.99,56.32,31.50,4.83,48.35,15.01,29.60,51.65,82.98,8.39,6.44,369.45,89.30,1163.92,188.04,269.48,407.32,893.13,375.59,33.51,82.66,155.29,0.31,3.34,16.23,13.40,0.14,52.93,0.55,12.03,18.47,0.93,53.70,47.47,3.39,28.77,35.16,16.49,1.73,1.12,24.78,71.30,87.30,97.36,941.61,0.22,,11.85,53.65,81.79,74.29,77.92,,79.23,67.28,36.00,26.01,20.85,85.60,87.17,63.96,100.00,99.64,5.27,,48.97,86.71,16.40,42.11,23.63,51.62,3.41,70.51,16.40,,0.84,0.36,35.44,51.55,39.77,,1423,1176,1193,1111,1070,944,803,707,506,395,249,1295,134,93,48,20,20,11189,1374,1194,1278,1210,1097,910,813,705,546,339,202,1250,135,90,77,29,32,11281,,281,798,9859,587,1888,1411,1427,1664,14758,1487,4792,1474,13271,1466,3305,1441,9966,546,582,525,2445,5820,409,1194,759,7463,4975,16695,22469,5774,17128,2370,1487,13271,22248,108.87,68.45,98.67,83.93,31.80,81.50,73.21,0.315,0.402,0.546,0.371,0.713,0.616,30,Grajaú,Sul 2,Capela do Socorro
1355030804059,Cocaia : Hospital Igesp Sa Centro Medico e Cirurgico Instituto de Gastroenterologia de Sao Paulo,355030,São Paulo (SP),35,SP,63500,RM São Paulo (SP),2000,68.15,2.63,27.60,32.01,88.84,72.62,58.25,1.26,8.85,2.24,1.41,8.86,3.72,9.57,5.74,11.36,21.05,13.08,97.09,108.50,61.72,3.39,84.33,88.28,30.56,1.64,12.92,74.81,18.15,8.51,53.89,90.17,86.43,39.40,4.94,8.87,66.98,39.97,50.35,32.49,26.40,21.58,22.54,13.94,11.00,0.91,156.17,244.01,357.88,540.08,732.03,0.40,3.91,5.24,14.62,20.63,43.03,54.34,29.66,5.49,45.79,15.83,30.98,54.21,82.67,7.49,5.78,386.71,106.08,1146.96,200.06,292.85,449.11,885.43,386.71,46.29,90.38,159.79,0.29,0.69,12.30,14.49,0.00,55.82,0.20,14.74,17.99,0.41,60.41,55.41,2.39,23.39,35.31,17.28,1.29,0.41,19.29,74.50,87.57,97.24,929.55,0.18,,8.50,52.95,78.92,73.95,78.21,,55.29,60.04,35.63,23.07,18.82,99.50,99.23,65.53,97.60,99.94,0.00,,51.27,87.08,9.83,44.08,24.44,47.00,4.54,70.19,16.37,,1.40,0.06,42.75,48.93,43.83,,921,672,634,642,684,756,623,440,279,155,85,862,40,27,16,13,9,6856,914,730,693,717,712,729,593,429,234,140,95,822,69,44,39,15,12,6988,,119,412,6022,380,1127,872,832,1104,8922,778,2685,779,8144,835,1907,825,6237,351,364,368,1596,3501,175,730,418,4521,3111,0,13844,13844,10324,1402,778,8144,13844,113.37,68.53,102.43,90.81,31.48,86.40,85.09,0.325,0.456,0.567,0.407,0.719,0.623,30,Grajaú,Sul 2,Capela do Socorro
1355030804060,Jardim Presidente : Rua Belisário Fernandes Lima,355030,São Paulo (SP),35,SP,63500,RM São Paulo (SP),2000,67.82,2.67,28.40,32.90,88.55,72.06,55.20,2.31,8.61,3.03,2.34,12.30,2.63,13.55,7.93,17.58,21.39,12.00,94.38,110.35,46.85,3.65,82.67,89.07,21.28,1.94,20.37,67.49,22.75,7.05,73.14,91.71,85.62,41.92,5.95,9.05,64.25,28.85,45.71,30.35,25.02,12.97,18.84,12.78,10.67,0.91,136.65,209.85,312.33,518.48,715.77,0.45,4.44,6.78,21.10,30.03,50.94,65.89,34.18,5.04,50.31,14.36,28.22,49.69,80.32,9.52,7.01,372.05,93.75,1271.84,173.35,257.82,399.49,935.82,372.05,46.42,95.83,155.52,0.35,0.33,15.07,12.82,0.00,51.59,0.58,16.76,23.28,1.15,52.03,46.19,3.12,24.94,34.78,15.11,1.22,1.32,29.22,79.21,88.57,96.94,895.46,0.24,,14.78,46.29,73.61,73.08,82.79,,70.44,52.10,29.56,23.41,19.96,100.00,99.13,65.34,95.52,99.52,0.00,,53.40,79.63,8.29,46.91,30.34,53.24,5.81,81.93,18.14,,0.71,0.48,38.68,59.46,42.28,,140,125,130,123,84,104,79,57,36,34,26,135,14,8,9,1,2,1107,142,102,148,136,101,94,88,74,60,54,24,120,14,15,9,5,4,1190,,34,79,996,46,176,141,143,172,1533,171,538,164,1363,165,367,161,996,64,41,68,266,612,53,102,94,826,541,0,2297,2297,1760,227,171,1363,2289,119.46,52.84,102.70,91.71,26.03,86.44,82.93,0.304,0.448,0.558,0.394,0.714,0.617,23,Cidade Dutra,Sul 2,Capela do Socorro
1355030804061,Jardim Represa : Escola Estadual Padre Francisco Joao de Azevedo,355030,São Paulo (SP),35,SP,63500,RM São Paulo (SP),2000,74.74,1.56,15.00,17.43,93.69,83.18,39.94,7.91,11.52,0.42,0.00,3.61,1.80,3.85,2.32,4.35,4.65,4.43,107.42,100.01,130.86,28.03,95.87,96.13,86.46,16.85,33.52,95.68,31.23,16.23,87.61,98.85,98.08,3.31,1.25,8.37,94.09,91.08,85.44,60.35,55.29,63.42,68.55,41.68,36.26,8.60,390.42,620.76,927.24,1366.46,1903.29,0.41,0.30,0.57,2.56,6.08,8.80,17.27,29.44,5.18,46.04,15.60,31.01,53.96,76.39,7.55,5.90,974.09,252.20,2867.95,507.58,750.38,1117.96,2242.34,974.09,51.38,98.34,171.01,0.29,0.28,17.93,2.79,0.00,48.37,0.55,29.02,13.65,3.72,71.09,59.41,5.01,17.35,76.26,57.20,12.57,0.87,8.29,40.49,55.77,78.96,1885.68,0.31,,2.22,47.80,84.14,61.34,86.48,,100.00,46.30,22.44,14.27,9.50,100.00,99.82,30.99,100.00,100.00,0.00,,11.51,66.48,1.15,13.04,3.08,32.71,1.48,21.26,1.92,,1.44,0.00,41.13,9.35,66.35,,109,135,174,185,129,120,116,131,126,96,74,91,59,59,26,22,10,1662,110,157,148,169,130,148,150,152,123,107,83,118,74,52,48,28,31,1828,,6,84,1592,40,238,181,175,132,2770,175,676,208,2595,220,501,216,2094,47,36,41,227,640,276,157,84,1443,1126,0,3490,3490,3062,292,175,2595,3488,105.31,154.25,117.07,98.85,90.35,98.08,95.77,0.604,0.841,0.784,0.753,0.829,0.772,23,Cidade Dutra,Sul 2,Capela do Socorro
1355030804062,Cocaia : Escola Municipal de Ensino Fundamental Pedro José Pegoraro,355030,São Paulo (SP),35,SP,63500,RM São Paulo (SP),2000,69.83,2.15,23.90,27.75,90.22,75.45,45.67,2.68,10.20,1.29,1.58,5.56,1.51,5.96,1.93,7.34,19.57,12.02,128.61,132.55,117.98,9.80,87.80,89.70,42.42,4.08,26.30,87.46,32.39,16.90,65.64,92.06,90.81,39.18,5.17,20.95,74.84,48.45,65.58,40.83,32.88,28.87,29.57,19.53,16.30,1.45,195.21,312.33,429.46,650.70,976.05,0.41,2.59,3.25,11.86,14.81,32.30,42.88,31.73,5.40,47.32,15.69,30.90,52.68,72.24,8.09,6.03,482.82,130.36,1531.88,248.30,367.20,525.79,1142.43,483.36,50.55,97.62,167.22,0.30,0.76,16.21,8.21,0.15,52.47,0.72,20.38,18.45,0.82,57.61,50.88,2.92,25.76,50.24,27.10,2.10,1.33,17.60,62.65,79.24,95.98,1079.88,0.21,,4.81,45.09,77.46,66.39,73.43,,77.43,54.38,38.00,26.36,23.88,98.97,85.61,52.04,99.85,100.00,0.16,,36.97,73.70,7.94,29.75,11.37,47.20,3.28,59.81,8.71,,1.48,0.00,29.85,36.40,43.62,,381,395,415,417,376,382,326,255,187,151,111,370,62,40,21,11,15,3912,409,410,489,474,453,398,318,271,204,163,99,384,74,57,34,25,17,4274,,39,243,3519,177,620,457,467,471,5839,539,1795,551,5301,559,1256,549,4045,142,153,146,785,1943,220,410,276,3073,2110,0,8186,8186,6644,805,539,5301,8156,141.81,129.13,138.38,92.48,45.62,90.99,84.46,0.408,0.545,0.625,0.495,0.747,0.659,30,Grajaú,Sul 2,Capela do Socorro
1355030804063,Jardim,355030,São Paulo (SP),35,SP,63500,RM São Paulo (SP),2000,69.69,2.20,24.20,28.09,90.10,75.22,45.30,4.49,9.44,1.77,2.06,6.27,2.83,6.64,4.65,7.93,17.02,9.76,96.28,111.09,61.89,5.28,83.32,90.71,37.07,2.55,28.43,75.71,21.03,6.19,81.00,95.23,89.35,27.28,6.50,8.45,70.35,53.26,58.69,39.73,33.45,23.49,28.24,20.14,17.46,2.07,161.05,264.51,429.46,635.41,976.05,0.45,3.73,6.10,16.72,25.87,38.14,52.43,33.83,4.32,50.26,13.17,27.87,49.74,81.33,10.28,7.63,474.42,102.56,1604.95,209.73,348.93,518.73,1192.15,477.05,50.44,93.16,150.97,0.36,0.53,14.87,11.31,0.00,54.72,0.28,16.33,16.33,0.42,63.70,55.92,3.07,22.82,48.72,26.54,2.87,1.37,16.48,69.43,82.08,94.76,1085.12,0.22,,7.05,59.88,83.21,73.82,85.00,,67.41,66.25,34.22,25.45,23.46,100.00,96.86,56.75,95.47,99.34,0.55,,45.40,71.57,4.77,35.08,18.20,44.00,2.72,67.83,13.93,,1.62,0.66,40.53,35.60,48.72,,43,33,42,55,47,30,23,26,22,17,10,35,11,10,2,2,4,407,42,37,46,48,39,29,35,30,24,19,8,30,13,8,5,6,3,418,,5,29,412,18,57,42,46,46,606,49,190,54,558,62,142,63,416,21,15,15,64,169,37,37,27,310,217,0,825,825,676,70,49,558,801,121.08,75.73,107.43,95.37,43.65,89.25,87.93,0.397,0.570,0.627,0.505,0.745,0.656,23,Cidade Dutra,Sul 2,Capela do Socorro
1355030804064,Jardim Represa : Faculdade Interlagos de Educação e Cultura ( Fintec ),355030,São Paulo (SP),35,SP,63500,RM São Paulo (SP),2000,76.51,1.32,12.40,14.40,94.74,85.73,36.80,10.22,11.06,1.20,1.33,1.67,0.00,1.69,0.55,2.07,6.31,4.29,105.73,100.56,122.79,40.86,90.40,91.50,65.88,23.33,33.27,86.63,41.20,18.03,90.06,97.78,95.19,12.31,2.58,11.62,85.06,82.04,81.84,68.46,65.51,52.78,57.70,51.55,50.19,20.98,380.66,732.03,1171.25,2147.30,3172.15,0.51,0.66,1.04,3.31,6.60,11.10,22.00,37.56,3.16,55.27,10.69,23.41,44.73,82.45,14.05,10.34,1495.61,236.25,5618.15,563.37,950.94,1594.29,4133.20,1495.61,24.27,92.23,172.88,0.50,0.21,18.38,4.52,0.20,61.24,0.52,13.17,17.41,7.63,67.91,50.05,5.54,18.12,79.64,64.47,24.37,1.24,8.63,34.10,46.99,67.22,2874.56,0.51,,2.53,42.92,83.21,66.91,85.40,,67.84,36.35,29.03,14.51,11.51,100.00,98.24,25.65,100.00,100.00,0.34,,15.53,66.73,2.22,14.01,4.41,25.17,1.54,23.12,3.08,,1.52,0.00,42.74,6.99,83.20,,150,194,266,333,275,202,192,182,195,193,158,155,105,78,87,56,30,2851,155,206,284,313,268,213,207,259,260,260,165,161,146,115,114,82,64,3272,,10,129,3212,64,333,239,252,172,5102,301,1196,341,4801,382,895,379,3906,69,62,60,321,955,626,206,150,2750,2153,0,6123,6123,5502,400,301,4801,6084,108.24,142.30,116.16,97.78,76.21,95.63,91.03,0.685,0.775,0.813,0.744,0.859,0.841,23,Cidade Dutra,Sul 2,Capela do Socorro
1355030804065,Jardim Represa : Creche Conveniada Jardim Leblon,355030,São Paulo (SP),35,SP,63500,RM São Paulo (SP),2000,76.51,1.32,12.40,14.40,94.74,85.73,34.63,10.03,11.06,0.00,0.69,1.76,0.32,1.86,2.70,2.21,6.31,4.29,105.73,100.56,122.79,40.86,90.40,91.50,65.88,23.33,33.27,86.63,41.20,18.03,90.06,97.78,95.19,12.31,2.58,11.62,85.06,82.04,81.84,68.46,65.51,52.78,57.70,51.55,50.19,20.98,380.66,732.03,1171.25,2147.30,3172.15,0.51,0.66,1.04,3.31,6.60,11.10,22.00,37.56,3.16,55.27,10.69,23.41,44.73,82.45,14.05,10.34,1495.61,236.25,5618.15,563.37,950.94,1594.29,4133.20,1495.61,24.27,92.23,172.88,0.50,0.21,18.38,4.52,0.20,61.24,0.52,13.17,17.41,7.63,67.91,50.05,5.54,18.12,79.64,64.47,24.37,1.24,8.63,34.10,46.99,67.22,2874.56,0.51,,2.53,42.92,83.21,66.91,85.40,,67.84,36.35,29.03,14.51,11.51,100.00,98.24,25.65,100.00,100.00,0.34,,15.53,66.73,2.22,14.01,4.41,25.17,1.54,23.12,3.08,,1.52,0.00,42.74,6.99,83.20,,52,80,109,112,67,55,61,70,69,88,58,50,41,34,30,15,17,1008,33,78,120,117,81,67,69,84,126,81,64,45,61,28,34,31,27,1146,,4,62,1118,13,135,91,100,60,1816,145,458,149,1671,125,313,145,1358,12,22,20,96,376,216,78,77,990,753,0,2154,2154,1974,158,145,1671,2153,108.24,142.30,116.16,97.78,76.21,95.63,91.03,0.685,0.775,0.813,0.744,0.859,0.841,23,Cidade Dutra,Sul 2,Capela do Socorro
